                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 3875:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
 3876:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
 3877:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
 3878:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=0  
 3879:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
 3880:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
 3881:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
 3882:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
 3883:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
 3884:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
 3885:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
 3886:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
 3887:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[96] = 7 accepted 1
 3888:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
 3889:  184:stq     | 184:-       | 184:-       | 184:-       | 184:-       
 3890:  188:-       | 184:stq     | 184:-       | 184:-       | 184:-       
 3891:  188:-       | 188:-       | 184:stq     | 184:-       | 184:-       
 3892:  188:-       | 188:-       | 188:-       | 184:stq     | 184:-       BUS_STORE MEM[88] = 3 accepted 1
 3893:  188:-       | 188:-       | 188:-       | 188:-       | 184:stq     
 3894:  188:addq    | 188:-       | 188:-       | 188:-       | 188:-       
 3895:  192:-       | 188:addq    | 188:-       | 188:-       | 188:-       
 3896:  192:-       | 192:-       | 188:addq    | 188:-       | 188:-       
 3897:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
 3898:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=96  
 3899:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
 3900:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
 3901:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       
 3902:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
 3903:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=11  
 3904:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
 3905:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
 3906:  200:-       | 200:-       | 196:cmpult  | 196:-       | 196:-       
 3907:  200:-       | 200:-       | 200:-       | 196:cmpult  | 196:-       
 3908:  200:-       | 200:-       | 200:-       | 200:-       | 196:cmpult  r4=1  
 3909:  200:bne     | 200:-       | 200:-       | 200:-       | 200:-       
 3910:  204:-       | 200:bne     | 200:-       | 200:-       | 200:-       
 3911:  204:-       | 204:-       | 200:bne     | 200:-       | 200:-       
 3912:  204:-       | 204:-       | 204:-       | 200:bne     | 200:-       
 3913:  164:-       | 204:-       | 204:-       | 204:-       | 200:bne     
 3914:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
 3915:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
 3916:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
 3917:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[96] accepted 1
 3918:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 3919:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 3920:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 3921:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 3922:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=7  
 3923:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
 3924:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
 3925:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
 3926:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[104] accepted 1
 3927:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 3928:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 3929:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 3930:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 3931:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r3=8  
 3932:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
 3933:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
 3934:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
 3935:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
 3936:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=1  
 3937:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
 3938:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
 3939:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
 3940:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
 3941:  188:-       | 180:-       | 180:-       | 180:-       | 176:bne     
 3942:  188:addq    | 188:-       | 180:-       | 180:-       | 180:-       
 3943:  192:-       | 188:addq    | 188:-       | 180:-       | 180:-       
 3944:  192:-       | 192:-       | 188:addq    | 188:-       | 180:-       
 3945:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
 3946:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=104  
 3947:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
 3948:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
 3949:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       
 3950:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
 3951:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=12  
 3952:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
 3953:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
 3954:  200:-       | 200:-       | 196:cmpult  | 196:-       | 196:-       
 3955:  200:-       | 200:-       | 200:-       | 196:cmpult  | 196:-       
 3956:  200:-       | 200:-       | 200:-       | 200:-       | 196:cmpult  r4=0  
 3957:  200:bne     | 200:-       | 200:-       | 200:-       | 200:-       
 3958:  204:-       | 200:bne     | 200:-       | 200:-       | 200:-       
 3959:  204:-       | 204:-       | 200:bne     | 200:-       | 200:-       
 3960:  204:-       | 204:-       | 204:-       | 200:bne     | 200:-       
 3961:  204:-       | 204:-       | 204:-       | 204:-       | 200:bne     
 3962:  204:addq    | 204:-       | 204:-       | 204:-       | 204:-       
 3963:  208:-       | 204:addq    | 204:-       | 204:-       | 204:-       
 3964:  208:-       | 208:-       | 204:addq    | 204:-       | 204:-       
 3965:  208:-       | 208:-       | 208:-       | 204:addq    | 204:-       
 3966:  208:-       | 208:-       | 208:-       | 208:-       | 204:addq    r5=5  
 3967:  208:cmpult  | 208:-       | 208:-       | 208:-       | 208:-       
 3968:  212:-       | 208:cmpult  | 208:-       | 208:-       | 208:-       
 3969:  212:-       | 212:-       | 208:cmpult  | 208:-       | 208:-       
 3970:  212:-       | 212:-       | 212:-       | 208:cmpult  | 208:-       
 3971:  212:-       | 212:-       | 212:-       | 212:-       | 208:cmpult  r4=1  
 3972:  212:bne     | 212:-       | 212:-       | 212:-       | 212:-       
 3973:  216:-       | 212:bne     | 212:-       | 212:-       | 212:-       
 3974:  216:-       | 216:-       | 212:bne     | 212:-       | 212:-       
 3975:  216:-       | 216:-       | 216:-       | 212:bne     | 212:-       
 3976:  148:-       | 216:-       | 216:-       | 216:-       | 212:bne     
 3977:  148:bis     | 148:-       | 216:-       | 216:-       | 216:-       
 3978:  152:-       | 148:bis     | 148:-       | 216:-       | 216:-       
 3979:  152:-       | 152:-       | 148:bis     | 148:-       | 216:-       
 3980:  152:-       | 152:-       | 152:-       | 148:bis     | 148:-       
 3981:  152:-       | 152:-       | 152:-       | 152:-       | 148:bis     r6=0  
 3982:  152:subq    | 152:-       | 152:-       | 152:-       | 152:-       
 3983:  156:-       | 152:subq    | 152:-       | 152:-       | 152:-       
 3984:  156:-       | 156:-       | 152:subq    | 152:-       | 152:-       
 3985:  156:-       | 156:-       | 156:-       | 152:subq    | 152:-       
 3986:  156:-       | 156:-       | 156:-       | 156:-       | 152:subq    r7=-5  
 3987:  156:addq    | 156:-       | 156:-       | 156:-       | 156:-       
 3988:  160:-       | 156:addq    | 156:-       | 156:-       | 156:-       
 3989:  160:-       | 160:-       | 156:addq    | 156:-       | 156:-       
 3990:  160:-       | 160:-       | 160:-       | 156:addq    | 156:-       
 3991:  160:-       | 160:-       | 160:-       | 160:-       | 156:addq    r7=11  
 3992:  160:bis     | 160:-       | 160:-       | 160:-       | 160:-       
 3993:  164:-       | 160:bis     | 160:-       | 160:-       | 160:-       
 3994:  164:-       | 164:-       | 160:bis     | 160:-       | 160:-       
 3995:  164:-       | 164:-       | 164:-       | 160:bis     | 160:-       
 3996:  164:-       | 164:-       | 164:-       | 164:-       | 160:bis     r1=8  
 3997:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
 3998:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
 3999:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
 4000:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[8] accepted 1
 4001:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4002:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4003:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4004:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4005:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=1  
 4006:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
 4007:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
 4008:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
 4009:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[16] accepted 1
 4010:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4011:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4012:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4013:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4014:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r3=1  
 4015:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
 4016:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
 4017:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
 4018:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
 4019:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=0  
 4020:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
 4021:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
 4022:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
 4023:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
 4024:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
 4025:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
 4026:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
 4027:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
 4028:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[16] = 1 accepted 1
 4029:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
 4030:  184:stq     | 184:-       | 184:-       | 184:-       | 184:-       
 4031:  188:-       | 184:stq     | 184:-       | 184:-       | 184:-       
 4032:  188:-       | 188:-       | 184:stq     | 184:-       | 184:-       
 4033:  188:-       | 188:-       | 188:-       | 184:stq     | 184:-       BUS_STORE MEM[8] = 1 accepted 1
 4034:  188:-       | 188:-       | 188:-       | 188:-       | 184:stq     
 4035:  188:addq    | 188:-       | 188:-       | 188:-       | 188:-       
 4036:  192:-       | 188:addq    | 188:-       | 188:-       | 188:-       
 4037:  192:-       | 192:-       | 188:addq    | 188:-       | 188:-       
 4038:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
 4039:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=16  
 4040:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
 4041:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
 4042:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       
 4043:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
 4044:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=1  
 4045:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
 4046:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
 4047:  200:-       | 200:-       | 196:cmpult  | 196:-       | 196:-       
 4048:  200:-       | 200:-       | 200:-       | 196:cmpult  | 196:-       
 4049:  200:-       | 200:-       | 200:-       | 200:-       | 196:cmpult  r4=1  
 4050:  200:bne     | 200:-       | 200:-       | 200:-       | 200:-       
 4051:  204:-       | 200:bne     | 200:-       | 200:-       | 200:-       
 4052:  204:-       | 204:-       | 200:bne     | 200:-       | 200:-       
 4053:  204:-       | 204:-       | 204:-       | 200:bne     | 200:-       
 4054:  164:-       | 204:-       | 204:-       | 204:-       | 200:bne     
 4055:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
 4056:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
 4057:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
 4058:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[16] accepted 1
 4059:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4060:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4061:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4062:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4063:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=1  
 4064:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
 4065:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
 4066:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
 4067:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[24] accepted 1
 4068:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4069:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4070:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4071:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4072:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r3=2  
 4073:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
 4074:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
 4075:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
 4076:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
 4077:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=1  
 4078:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
 4079:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
 4080:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
 4081:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
 4082:  188:-       | 180:-       | 180:-       | 180:-       | 176:bne     
 4083:  188:addq    | 188:-       | 180:-       | 180:-       | 180:-       
 4084:  192:-       | 188:addq    | 188:-       | 180:-       | 180:-       
 4085:  192:-       | 192:-       | 188:addq    | 188:-       | 180:-       
 4086:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
 4087:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=24  
 4088:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
 4089:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
 4090:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       
 4091:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
 4092:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=2  
 4093:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
 4094:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
 4095:  200:-       | 200:-       | 196:cmpult  | 196:-       | 196:-       
 4096:  200:-       | 200:-       | 200:-       | 196:cmpult  | 196:-       
 4097:  200:-       | 200:-       | 200:-       | 200:-       | 196:cmpult  r4=1  
 4098:  200:bne     | 200:-       | 200:-       | 200:-       | 200:-       
 4099:  204:-       | 200:bne     | 200:-       | 200:-       | 200:-       
 4100:  204:-       | 204:-       | 200:bne     | 200:-       | 200:-       
 4101:  204:-       | 204:-       | 204:-       | 200:bne     | 200:-       
 4102:  164:-       | 204:-       | 204:-       | 204:-       | 200:bne     
 4103:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
 4104:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
 4105:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
 4106:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[24] accepted 1
 4107:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4108:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4109:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4110:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4111:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=2  
 4112:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
 4113:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
 4114:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
 4115:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[32] accepted 1
 4116:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4117:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4118:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4119:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4120:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r3=3  
 4121:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
 4122:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
 4123:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
 4124:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
 4125:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=1  
 4126:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
 4127:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
 4128:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
 4129:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
 4130:  188:-       | 180:-       | 180:-       | 180:-       | 176:bne     
 4131:  188:addq    | 188:-       | 180:-       | 180:-       | 180:-       
 4132:  192:-       | 188:addq    | 188:-       | 180:-       | 180:-       
 4133:  192:-       | 192:-       | 188:addq    | 188:-       | 180:-       
 4134:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
 4135:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=32  
 4136:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
 4137:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
 4138:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       
 4139:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
 4140:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=3  
 4141:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
 4142:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
 4143:  200:-       | 200:-       | 196:cmpult  | 196:-       | 196:-       
 4144:  200:-       | 200:-       | 200:-       | 196:cmpult  | 196:-       
 4145:  200:-       | 200:-       | 200:-       | 200:-       | 196:cmpult  r4=1  
 4146:  200:bne     | 200:-       | 200:-       | 200:-       | 200:-       
 4147:  204:-       | 200:bne     | 200:-       | 200:-       | 200:-       
 4148:  204:-       | 204:-       | 200:bne     | 200:-       | 200:-       
 4149:  204:-       | 204:-       | 204:-       | 200:bne     | 200:-       
 4150:  164:-       | 204:-       | 204:-       | 204:-       | 200:bne     
 4151:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
 4152:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
 4153:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
 4154:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[32] accepted 1
 4155:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4156:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4157:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4158:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4159:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=3  
 4160:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
 4161:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
 4162:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
 4163:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[40] accepted 1
 4164:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4165:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4166:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4167:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4168:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r3=3  
 4169:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
 4170:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
 4171:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
 4172:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
 4173:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=0  
 4174:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
 4175:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
 4176:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
 4177:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
 4178:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
 4179:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
 4180:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
 4181:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
 4182:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[40] = 3 accepted 1
 4183:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
 4184:  184:stq     | 184:-       | 184:-       | 184:-       | 184:-       
 4185:  188:-       | 184:stq     | 184:-       | 184:-       | 184:-       
 4186:  188:-       | 188:-       | 184:stq     | 184:-       | 184:-       
 4187:  188:-       | 188:-       | 188:-       | 184:stq     | 184:-       BUS_STORE MEM[32] = 3 accepted 1
 4188:  188:-       | 188:-       | 188:-       | 188:-       | 184:stq     
 4189:  188:addq    | 188:-       | 188:-       | 188:-       | 188:-       
 4190:  192:-       | 188:addq    | 188:-       | 188:-       | 188:-       
 4191:  192:-       | 192:-       | 188:addq    | 188:-       | 188:-       
 4192:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
 4193:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=40  
 4194:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
 4195:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
 4196:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       
 4197:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
 4198:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=4  
 4199:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
 4200:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
 4201:  200:-       | 200:-       | 196:cmpult  | 196:-       | 196:-       
 4202:  200:-       | 200:-       | 200:-       | 196:cmpult  | 196:-       
 4203:  200:-       | 200:-       | 200:-       | 200:-       | 196:cmpult  r4=1  
 4204:  200:bne     | 200:-       | 200:-       | 200:-       | 200:-       
 4205:  204:-       | 200:bne     | 200:-       | 200:-       | 200:-       
 4206:  204:-       | 204:-       | 200:bne     | 200:-       | 200:-       
 4207:  204:-       | 204:-       | 204:-       | 200:bne     | 200:-       
 4208:  164:-       | 204:-       | 204:-       | 204:-       | 200:bne     
 4209:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
 4210:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
 4211:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
 4212:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[40] accepted 1
 4213:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4214:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4215:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4216:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 4217:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=3  
 4218:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
 4219:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
 4220:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
 4221:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[48] accepted 1
 4222:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4223:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4224:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4225:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
 4226:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r3=4  
 4227:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
 4228:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
 4229:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
 4230:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
 4231:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r4=1  
 4232:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
 4233:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
 4234:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
 4235:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
 4236:  188:-       | 180:-       | 180:-       | 180:-       | 176:bne     
 4237:  188:addq    | 188:-       | 180:-       | 180:-       | 180:-       
 4238:  192:-       | 188:addq    | 188:-       | 180:-       | 180:-       
 4239:  192:-       | 192:-       | 188:addq    | 188:-       | 180:-       
 4240:  192:-       | 192:-       | 192:-       | 188:addq    | 188:-       
 4241:  192:-       | 192:-       | 192:-       | 192:-       | 188:addq    r1=48  
 4242:  192:addq    | 192:-       | 192:-       | 192:-       | 192:-       
 4243:  196:-       | 192:addq    | 192:-       | 192:-       | 192:-       
 4244:  196:-       | 196:-       | 192:addq    | 192:-       | 192:-       
 4245:  196:-       | 196:-       | 196:-       | 192:addq    | 192:-       
 4246:  196:-       | 196:-       | 196:-       | 196:-       | 192:addq    r6=5  
 4247:  196:cmpult  | 196:-       | 196:-       | 196:-       | 196:-       
 4248:  200:-       | 196:cmpult  | 196:-       | 196:-       | 196:-       
